SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
O=C([O-])C[C@H](C)c1cccc(c1)-c2cn[nH]c2,-7.323,17,-0.43076470588235294
c1ccc(C(=O)N)c(c12)nc([nH]2)NCc3ccc(F)cc3,-7.321,21,-0.3486190476190476
OC[C@@H](O)COc(cc(O)c1O)cc1C(=O)NCCCCc(c2)sc(c23)cncc3,-7.317,30,-0.2439
O[C@H]1C[C@H](O)CC(\C1=C)=C/Cc2csc(c2)C(N)=[NH2+],-7.317,19,-0.38510526315789473
Cc1ccc(C)c(c1)CNc(co2)c(=O)c(c23)c(O)cc(c3)O,-7.315,23,-0.3180434782608696
c1ccccc1C[C@@H](NC(=O)[C@H](O)[C@H](C)[NH3+])CCn(cc2)c(c23)ncnc3N,-7.315,28,-0.26125000000000004
n1cnc(C)c(c12)ccn2-c3cc(O)c([O-])c(c3)C(=O)NCCCCCn4cc[nH+]c4,-7.312,31,-0.2358709677419355
Cc1cccc(c1)NCCc2nc(-c3ccccc3)nn2-c4ccccn4,-7.311,27,-0.2707777777777778
Cc1ccc(cc1C)CNC(=O)N[C@H](CC(C)C)C(=O)C(=O)CN,-7.308,24,-0.3045
COc1cc(O)c(O)c(c1)C(=O)NCCCCCn(cc2)c(c23)cc[nH+]c3,-7.307,27,-0.27062962962962966
C1COCCN1c(c2)ncc(c23)c(C)nnc3NCCCCCn(cc4)c(c45)cc[nH+]c5,-7.303,32,-0.22821875
O=c1ccn(c(=O)[nH]1)N[C@@H]2CCN(C2)c3ccc(Cl)cn3,-7.303,21,-0.34776190476190477
CCc1cccc(c1)C[C@@H](B(O)O)[NH2+]CCCN2CC[NH+](C)CC2,-7.3,24,-0.30416666666666664
Oc(c1)cccc1-c(n2)c(cn2C(C)(C)C)-c3cc[nH+]c(c3)N[C@H](C(=O)[O-])Cc(c[nH]4)c(c45)cccc5,-7.299,37,-0.19727027027027028
CC(C)c(no1)c(c12)cc(cn2)C(=O)c3cccc(C(F)(F)F)c3,-7.299,24,-0.30412500000000003
c1ccccc1[C@@H](C(=O)[O-])NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)Cc2cccc(c2)C[NH3+],-7.297,31,-0.23538709677419353
[nH]1nc(C)c(c12)cc(cc2)[C@H](C)[C@H](C)O,-7.293,15,-0.4862
CNC(=O)CS(=O)(=O)c1ccc(OC)cc1,-7.288,16,-0.4555
CC(=O)Nc(c1)nccc1-c(n2)c([nH]c2SC)-c3cccc(c3)NC(=O)[C@@](C)(O)c4ccccc4,-7.284,35,-0.2081142857142857
OC[C@@H](O)COc([nH+]1)n(Cc(cc2C)cc(C)c2F)c(c13)cc(Cl)cc3N4CC[NH+](C)CC4,-7.28,33,-0.2206060606060606
Clc(c1)nccc1C(=O)/[NH+]=c(\cc2)cc(n23)[nH]c(n3)NCCCCCn4ccnc4,-7.279,30,-0.24263333333333334
C1CC1(F)C(=O)NCc2ccc(Cl)c(Cl)c2,-7.279,16,-0.4549375
c1cc(C)cc(c12)[nH]cc2C[C@H](N)C(=O)n(nc3C[NH3+])c(c34)CCC4,-7.278,25,-0.29112
[NH3+]Cc1ccc(cc1)CCCCCCn(cc2)c(c23)cc[nH+]c3,-7.271,23,-0.3161304347826087
COc1ccc(cc1)NC(=O)CC(=O)c2ccnc(Cl)c2,-7.271,21,-0.34623809523809523
