SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
OCCNC(=O)[C@]1(C)[N@H+](CCC1)Cc2ccc(cc2)OCc3ccccn3,-6.395,27,-0.23685185185185184
c1cc([N+](=O)[O-])cc(C)c1NC(=O)CSc2nc(C)cc(n2)C,-6.394,23,-0.278
Cc1cccc(c12)cc(c(=O)[nH]2)CN(Cc(c3)ccc(c34)OCO4)C(=O)NCc5ccccc5,-6.393,34,-0.1880294117647059
c1ccncc1CNC(=O)c(c2)ccc(c23)CN(Cc4ccccc4)CC(=O)NCCCCCO3,-6.393,35,-0.18265714285714285
C1COCCN1c2ccc(cc2)NC(=O)CSc3nc(C)cc(n3)C,-6.392,25,-0.25568
C1CCC(=O)N1c2cc(ccc2)C(=O)Nc3c(cccc3)OCC=C,-6.387,25,-0.25548
n1ccn(C)c1-c2c(-c3c(F)cccc3)cnc(n2)NCc(cc4)ccc4Cl,-6.386,28,-0.22807142857142856
c1ncsc1-c(cc2)ncc2C(=O)NCc3ccccc3,-6.385,21,-0.304047619047619
s1cccc1C(=O)Nc2c(C)cc(cc2)NC(=O)COc3ccc(Cl)cc3,-6.384,27,-0.23644444444444446
s1c(C)cnc1Nc(ccc2)nc2[C@H](CCC3)N3C(=O)COC,-6.382,23,-0.27747826086956523
c1ccc(Cl)c(c12)[nH]cc(c2=O)NC(=O)NCCCN3CCOCC3,-6.381,25,-0.25524
c1cccc(c12)cc(C)n2CC(=O)N(C)Cc(c3)ccc(c34)nccc4,-6.381,26,-0.24542307692307694
c1cccc(c12)nnn2C[C@@H](C)C(=O)NCCNc3ccccn3,-6.381,24,-0.26587500000000003
C1CCNc2n1c(=O)[n+](c(c23)cccc3)CC(=O)NCc4ccc(F)cc4,-6.38,27,-0.23629629629629628
c1cccc(c12)n(cc2C(=O)C(F)(F)F)CC(=O)NC3CC3,-6.379,22,-0.2899545454545454
O1COc(c12)ccc(c2)C[NH2+]CC(=O)Nc3ccc(cc3)OC,-6.378,23,-0.277304347826087
CCC(=O)N(CC1)CCN1c2c(Cl)cc(cc2)NC(=O)COc3cc(C)ccc3,-6.378,29,-0.21993103448275864
c1c(C)ccc(c12)oc(=O)n2CCOc3c(OC)cccc3,-6.376,22,-0.2898181818181818
c1ccccc1S(=O)(=O)Nc(cc2)ccc2-c(n3-c4ccc(cc4)CC)nnc3SCC(=O)NNC(=O)c5ccco5,-6.375,42,-0.15178571428571427
CCOc(c1)ccc(c12)nc([nH]2)SCC(=O)Nc3cc(C([O-])=O)ccc3C,-6.374,27,-0.23607407407407408
o1cccc1-c2c(-c3onc(c3)C)cc(=O)n(n2)CC(=O)NC4CCCCCCC4,-6.374,30,-0.21246666666666666
C1CCCC1N2C[C@@H](CC2=O)C(=O)Nc3sc(nn3)CC,-6.373,21,-0.3034761904761905
COc(c1)ccc(c12)cc(c(=O)[nH]2)CNc3ccc(cc3)N(C)C,-6.371,24,-0.26545833333333335
O=C1OCc(c12)ccc(c2)NC(=O)Cc3cccs3,-6.37,19,-0.3352631578947369
c1cc(C)ccc1-c(nn2)nn2CC(=O)Nc(c3)ccc(c34)CCCN4C,-6.369,27,-0.23588888888888887
