SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
o1cccc1C(=O)c(ccc2C)cc2C#Cc(cn3)n(c34)nccc4,-6.729,25,-0.26916
CC(C)(C)c1cc(no1)Nc(cc2)cc(c23)cccn3,-6.728,20,-0.3364
CCc1c(=O)nc([nH]c1CC)CC(=O)N2CCC[C@H]2C(F)(F)F,-6.727,23,-0.29247826086956524
CCCc1cc(C(F)(F)F)c(O)cc1O,-6.726,15,-0.4484
Oc1ccc(cc1O)-c2csnn2,-6.725,13,-0.5173076923076922
CC(C)(O)c1cccc(n1)Cn2cc(nn2)-c3cc(nc(n3)N)Cc4ccccc4Cl,-6.724,31,-0.21690322580645163
Fc1ccc(c(F)c1)CNc(cn2)n(c23)nc(Cl)cc3NCC4CC4,-6.718,25,-0.26872
O=CCCc1ccc(cc1)Nn2ccc(=O)c(n2)-c3ccnn3-c(ccc4)c(c45)cccc5,-6.714,33,-0.20345454545454547
CNC(=O)c1cnc(N)c(c1)[C@H]2CC[C@@H](C(F)(F)F)CC2,-6.713,21,-0.31966666666666665
CC(C)C[C@@H](C(=O)NO)c1nc(-c2cccnc2)nc(n1)-c3cccnc3,-6.705,27,-0.24833333333333332
FC(F)Cc(c1)sc(c12)ncnc2Nc3cccc(Cl)c3,-6.703,21,-0.3191904761904762
Fc1ccc(cc1Cl)Nc(nc(c23)cccc3)nc2CCC[NH+]4CCOCC4,-6.7,28,-0.2392857142857143
CC[NH+](CC)CCNC(=O)[C@@H](O)[C@H]([NH3+])Cc1ccc(cc1)OCc2ccccc2,-6.699,29,-0.23099999999999998
Oc(c1)c(O)ccc1CCc(o2)c(C)c(c23)c(ccc3)OCCC[NH2+]Cc4cccnc4,-6.698,32,-0.2093125
N#C[C@H]1C[C@H](C1)C(=O)c(cn2)cc(c23)c[nH]n3,-6.698,17,-0.394
[NH3+]CCNC(=O)CNc1ccc(cc1)Nc(ncn2)c(c23)cc(N)cc3,-6.697,26,-0.2575769230769231
C1OCC12CN(C2)C(=O)[C@@H](C)Nc(n3)[nH]c(=O)c(c34)cnn4-c5cccc(F)c5,-6.692,29,-0.2307586206896552
CCCc(nc1C)n(c12)[nH]c(nc2=O)Nc3cc(C(F)(F)F)ccc3NC(=O)C[NH+](CC)CC,-6.692,34,-0.1968235294117647
c1cc(O)ccc1C[C@H]2C(=O)N(NCCO)C[C@@H](N23)N(CCC3=O)C(=O)NCc4ccccc4,-6.689,34,-0.19673529411764706
CNc1nccc(n1)-c2cccc(c2)CCNC(=O)c3cccc(c3)OC(F)(F)F,-6.689,30,-0.22296666666666667
CCCC(=O)c(ccn1)c(c12)cc[nH]2,-6.689,14,-0.4777857142857143
c1ncnc(c12)n(CCOC)c(C[C@@H](C#N)C(=O)NC)c2C#Cc3cc(ccc3C)Nc4ccccn4,-6.687,37,-0.18072972972972973
O=P([O-])(O)O[C@H]1C[C@@H](O[C@@H]1CO)Cc2ccc(O)c(O)c2,-6.687,21,-0.31842857142857145
Cc1ccn(C)c(=O)c1CC(=O)NCC[NH3+],-6.687,16,-0.4179375
c1ccccc1[C@@H]2C[C@H]2NC(=O)c3cc(Cl)cc(c3)C[NH2+]CCN4CCOCC4,-6.686,29,-0.23055172413793104
c1cc(C)cc(c12)c(c[nH]2)Cn(nc3)c(c34)nc([nH]c4=O)N[C@@H](C)c5ccc(Cl)cc5,-6.683,31,-0.21558064516129033
COc1ccc(cc1)Nc2nccc(n2)C(=O)C,-6.681,18,-0.37116666666666664
OCC=C1[C@H](O)C/C(C[C@H]1O)=C/CCc2ccc(O)c(O)c2,-6.68,22,-0.30363636363636365
Clc(c1)cccc1NC(=O)c(ccc2C)cc2CCSP(=O)([O-])OP(=O)([O-])O,-6.678,28,-0.2385
CCNC(=O)c1cc(on1)-c2c(O)cc(O)cc2Cc(c[nH]3)c(c34)cc(Cl)cc4,-6.678,29,-0.23027586206896553
c1cc(C)cc(c12)c(c[nH]2)C[C@H](N)C(=O)c(ncn3)c(c34)cc(s4)C(F)(F)C(F)(F)F,-6.678,31,-0.21541935483870966
CCc1c(=O)[nH]c(nc1CC)CC(=O)NCC[NH3+],-6.677,18,-0.3709444444444444
COCCCCc1ccc(O)c(O)c1,-6.676,14,-0.47685714285714287
COc1ccc(cc1)NC(=O)[C@H](C)c2ccnc(n2)N,-6.675,20,-0.33375
CC(C)(O)[C@H]1CCN(C1)c2cnc(C(F)(F)F)c(c2)Nc3ccc(cc3)CCC=O,-6.675,30,-0.2225
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)NC3CCC3,-6.674,25,-0.26696000000000003
CC(C)(O)C1CCN(CC1)Nc2cc(C(F)(F)F)ccc2F,-6.673,22,-0.3033181818181818
Nc1nccc(n1)Nc2ccc(O)c(c2)CC(=O)N(CC3)c(c34)cccc4,-6.673,27,-0.24714814814814814
CCCCCCCCC(=O)SCCNC(=O)CCNN[C@@H](CO1)C(=O)N(C)c(c12)cccc2,-6.672,33,-0.20218181818181818
COc1c(OC)cc(cc1OC)Nc2ncnc(n2)[C@H]3CC[C@@H](C(F)(F)F)CC3,-6.672,29,-0.23006896551724138
c1ccccc1CC(=O)Nc2nnc(s2)Nc3ccc(F)cc3,-6.671,23,-0.29004347826086957
OC\C=C([C@H](O)C1)\[C@H](O)CC1=CCC(=O)c2ccc(Cl)c(c2)COc(cn3)cc(c34)cc[nH]4,-6.67,33,-0.20212121212121212
c1ccccc1[C@@H](CC[NH+](C)C)n2cc(cn2)NCc3cccc(C#N)c3,-6.668,27,-0.24696296296296297
Fc1cccc(o2)c1c(=O)c(c23)c(C(=O)CN(C)C)[nH]c3Cc(cc4)cc(c45)OCO5,-6.667,31,-0.21506451612903224
c1cc(C)cc(c12)cc([nH]2)C(=O)n(c(=O)[nH]3)c(c34)cccc4,-6.667,22,-0.30304545454545456
c1cc(Cl)ccc1[C@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3-c(cs4)c(c45)c(N)ncn5,-6.667,30,-0.22223333333333334
C1CCc(c12)c(C[NH3+])nn2Cc(c[nH]3)c(c34)cc(Cl)cc4,-6.667,21,-0.31747619047619047
Nc1ncc(cn1)Oc2cccc(c2)CCN[NH+]=c3cc[nH]cc3,-6.666,24,-0.27775
CN1CC[NH+](CC1)C2CCN(CC2)C(=O)Nc3cc(ccn3)[C@@H]4O[C@@H](CO)[C@H](O)[C@H]4O,-6.665,31,-0.215
CC[C@H](C(=O)[O-])Cc1ccc(OC)c(c1)CNS(=O)(=O)c2ccc(F)cc2C,-6.665,28,-0.2380357142857143
Fc1ccc(C)c(c12)[nH]c(c2)C(=O)Nc3cccc(c3)Cc4ccc(O)c(O)c4,-6.663,29,-0.2297586206896552
C1CCn(c12)c(c[nH+]2)-c(s3)ccc3[C@@H](C)NC[C@@H]([NH+](C)C)Cc4ccc(O)cc4,-6.662,29,-0.22972413793103447
C=C1CC[C@H](O)CC\1=C/C[NH2+]C2CCN(CC2)Cc(c[nH]3)c(c34)cc(Cl)cc4,-6.662,28,-0.23792857142857143
Cc1c(C#N)cccc1[C@@H](C)c2cn(nn2)Cc3cccc(n3)C(C)(C)O,-6.662,27,-0.24674074074074073
COc(c1)c(OC)cc(c12)c(nc([nH+]2)C)N[C@H](C)c3ccc(s3)[C@@H]4C[NH2+]C[C@@H]4F,-6.66,29,-0.2296551724137931
NS(=O)(=O)c(c1)cccc1[C@@H](C)Nc2cc(nc(n2)N)N3CCOCC3,-6.66,26,-0.2561538461538462
COc1ccc(cc1)NC(=O)[C@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3NCC[NH+]4CCOCC4,-6.66,33,-0.2018181818181818
c1cc(Cl)ccc1[C@H](C)Nc(n2)[nH]c(=O)c(c23)cnn3-c4ccnc(n4)N(C)C,-6.66,29,-0.2296551724137931
CNc1nccc(n1)-c2c[nH]c(=O)c(c2)Nc(c(c34)cccn4)nc(n3)-c5cccnc5,-6.656,32,-0.208
O=P([O-])([O-])OC[C@H](O)COC(=O)CCCCCCCCNc1cc(C(F)(F)F)ccc1F,-6.656,32,-0.208
O=C(N1)Cc(c12)cc(cc2)Oc3cc(ccc3C)Nc(n[nH+]c4C)c(c45)cc(cc5)N6CC[NH2+]CC6,-6.655,36,-0.18486111111111111
c1ccccc1Nn(n2)c(cc2C(C)(C)C)NC(=O)NCCN3CCOCC3,-6.655,28,-0.23767857142857143
O=C([O-])C(=O)C(=O)[C@@H](O)[C@H]([NH3+])Cc1ccc(cc1)OCc2ccccc2,-6.655,26,-0.25596153846153846
COC(=O)C(=O)Cc1cccc(n1)C(C)(C)O,-6.654,17,-0.39141176470588235
CC(C)C(=O)C(=O)[C@@H](C)Nc(n1)[nH]c(=O)c(c12)cnn2C3CCCC3,-6.653,25,-0.26611999999999997
O=C([O-])C(C)(C)Oc1c(C)cc(cc1C)Cc(c[nH]2)c(c23)cc(cn3)-c4cn[nH]c4,-6.653,30,-0.22176666666666664
c1cc(F)ccc1NC(=O)C2(CC2)C(=O)Nc3ccc(cc3)Oc4ccncc4,-6.653,29,-0.22941379310344825
O=C([O-])[C@@H]([NH3+])CC[S+](C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2CCN(CC2)C(=O)C3CC3,-6.65,28,-0.23750000000000002
