SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1cccc(c12)n(C)cc2C(=O)CCc(n3)[nH]c(=O)c(c34)cccc4,-6.957,25,-0.27827999999999997
CCN[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-6.954,12,-0.5795
OCC(=O)NC/C=C/[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2ccc(=O)cc2,-6.95,22,-0.3159090909090909
c1ccccc1[C@@H](CC=O)Nc(n2)[nH]c(c23)cccc3,-6.948,20,-0.34740000000000004
CCC(=O)N(C[C@H]12)[C@@H](C1)CN2c(n3)c(ncc4)n4c(c35)cc(cc5)C(=O)NC6(CC6)c7ccc(F)cc7,-6.946,37,-0.18772972972972973
C/C=C/Cn(cn1)c(c12)nc(N[C@H](CC)CO)nc2NCc3ccc(cc3)OCCO,-6.945,31,-0.22403225806451613
O=[N+]([O-])OCCOC(=O)c1ccc(s1)-c(ccn2)c(c23)cc[nH]3,-6.94,23,-0.3017391304347826
[NH3+]CC(=O)NC1CCN(CC1)C(=O)c(cn2)c(n23)cccc3,-6.937,22,-0.31531818181818183
CC(=O)SCCNc1cc(O)c(O)c(c1)C(=O)NCCCCc(c2)sc(c23)cncc3,-6.937,31,-0.2237741935483871
COc1cccc(c1)CC(=O)NCCCCc(c2)sc(c23)cncc3,-6.934,25,-0.27736
COc1cccc(c1)[C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2-c4cn[nH]c4,-6.934,30,-0.23113333333333333
c1cc(F)ccc1[C@H](OC)C[C@@H](C(=O)NO)CCCC[N@@H+]2CCC[C@H]2C[NH3+],-6.931,27,-0.2567037037037037
Cc1ccc(cc1)CNC2=C(CNC2)NC(=O)c(cc3)cc(c34)cn[nH]4,-6.93,26,-0.2665384615384615
c1cc(C)cc(c12)[nH]cc2C[C@H](N)C(=O)n(nc3C[NH3+])c(c34)CCC4,-6.929,25,-0.27716
CS(=O)(=O)c1ccc(cc1)-c2cc(cnc2N)C(=O)[C@@H](N)Cc(c[nH]3)c(c34)cc(Cl)cc4,-6.929,32,-0.21653125
CC(C)OC(=O)CC[C@H](C)c(ccc1)c(c12)cccc2,-6.924,20,-0.3462
FC(F)(F)c(c1)cc(N)cc1[C@@H](C)Cc2cccc(c2)OCC(=O)[O-],-6.923,25,-0.27692
C[NH2+]CCN(C)C(=O)c1cnn(C)c1C(=O)NCc2ccccc2C,-6.923,25,-0.27692
