SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
c1cccc(Cl)c1-c2c(c(on2)C)C(=O)Nc3cc(Cl)c(cc3)OC,-7.665,25,-0.3066
c1c(Cl)ccc(c12)O[C@H](C2)C(=O)Nc3cc(nn3C)-c4ccc(cc4)OC,-7.664,27,-0.28385185185185186
c1cc(OC)cc(OC)c1-n2c(nnn2)SCC(=O)Nc3cc(C)ccc3,-7.655,27,-0.2835185185185185
O=S1(=O)C[C@H](CC1)N2N=C(CCC2=O)C(=O)NCC3(CC3)c4c(Cl)cccc4,-7.65,28,-0.27321428571428574
c1cnn(C(C)C)c1-c2nc(ccc2)CC(CC3)CCN3C(=O)C,-7.647,24,-0.318625
CSc1nnc(n1CC)CNC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2,-7.645,25,-0.30579999999999996
n1cccc(c12)cc(cc2)CN(C)C(=O)CCOc(c3)ccc(c34)OCCO4,-7.642,28,-0.27292857142857146
c1ccnc(c12)n(C)c(=O)n2CC(=O)NCc3c(F)cccc3,-7.642,23,-0.3322608695652174
c1nc(C)ccc1C(=O)NCCCNC(=O)Cc2ccccc2,-7.635,23,-0.33195652173913043
c12c3cccc2cccc1S(=O)(=O)N3CC(=O)Nc4cc(C)ccc4,-7.634,25,-0.30536
CN(C)C(=O)c1cnn(c12)c(ccn2)[C@@H](CC3)CN3C(=O)Cc4c[nH]c(c45)cccc5,-7.634,31,-0.24625806451612905
CCOc(cc1)ccc1-n2c(nnn2)SCC(=O)Nc3cc(F)ccc3,-7.627,26,-0.2933461538461538
O=C(C)N[C@H]([C@@H](O)CC1)CC[N@@H+]1Cc(cn2)cnc2C,-7.627,20,-0.38134999999999997
O=C1C[C@@H](C(=O)N)CN1c2ccc(Cl)cc2,-7.626,16,-0.476625
c1c(Cl)cc(Cl)cc1NC(=O)CSc2nc(C)cc(n2)C,-7.626,21,-0.36314285714285716
c1c(F)ccc(c12)[nH]cc(c2=O)NC(=O)NCCC[NH+]3CCOCC3,-7.625,25,-0.305
Cc1noc(C)c1-c2nc(ccc2)[C@@H](OCC3)CN3Cc4[nH+]cn(c4)C,-7.618,26,-0.29300000000000004
s1ccnc1NC(=O)C(=O)NCc2ccncc2,-7.616,18,-0.4231111111111111
