SMILES,docking score,Heavy_Atoms,Ligand_Efficiency
CNc1[nH+]c(N)nc(c1CC)CCNC(=O)CCCC[C@@H]2CCSS2,-6.443,25,-0.25772
COc1ccc(cc1OC)[N@@H+]2C[C@H](O)C[C@H]2C(=O)NCc3ccc(cc3)[C@@H]4C(C)=NCS4,-6.441,32,-0.20128125
n1cccc(c12)c(n[nH]2)Cc3cnc[nH]3,-6.435,15,-0.429
C1CC1[C@@H](C)c2cccc(c2)C(=O)NCc3ccc(C(=O)[O-])cc3,-6.434,24,-0.26808333333333334
Fc(c1)cccc1OCC(=O)Nc2nc(cs2)-c3ccc(C(F)(F)F)cc3[N+](=O)[O-],-6.431,30,-0.21436666666666668
c1cccc(c12)c(on2)C(=O)N[C@H](CCC3)c(c34)cnn4C5CCCC5,-6.429,26,-0.24726923076923077
C1CCCC1n(c(c2)C(=O)N(C)C)c(c23)nc(nc3)NCc4ccc(F)cc4,-6.426,28,-0.2295
NC(=O)CC(=O)c1ccc(F)cc1,-6.424,13,-0.49415384615384617
CC[C@@H](CO)Cc1nn(C)cc1-c2ccc(=O)n(C)c2,-6.424,20,-0.32120000000000004
CCCCCCC(=O)c(nc(c12)n(cn2)C(C)C)nc1NCc3ccc(cc3)OCCO,-6.423,32,-0.20071875
c1cc(Cl)ccc1C(=O)NCCc2ccc(cc2)-c3cc[nH]n3,-6.422,23,-0.2792173913043478
c1cc(Br)ccc1[C@@H](C)NC(=O)Cc(cnc2)c(c23)c(O)ccc3,-6.422,24,-0.26758333333333334
C[C@@]1(O)CCC(=O)[C@@H](OC)[C@]1(O)[C@@]2(C)O[C@@H]2CCc3cccc(n3)Oc4cc(C)cc(C)c4,-6.417,33,-0.19445454545454544
CC[N@H+]1CC[C@@H](CC1)c2ccnc(n2)Oc3cc(C)cc(C)c3,-6.415,23,-0.27891304347826085
Fc(c1)cccc1S(=O)(=O)Nc2cccc(c2)-c3ccn[nH]3,-6.414,22,-0.29154545454545455
