id,frag1,frag2,new_smiles
6285,*CCNC(CO)CO,*C(=O)c1c(C(=O)N(C)CCNC)cnn1C,CNCCN(C)C(=O)c1cnn(C)c1C(=O)CCNC(CO)CO
6286,*n1cnc2c(NCCO)ncnc21,*c1cncc(-c2ccc3[nH]nc(C)c3c2)c1,Cc1n[nH]c2ccc(-c3cncc(-n4cnc5c(NCCO)ncnc54)c3)cc12
6287,*C(C)O,*Cc1ccc(-c2ccccn2)cc1,CC(O)Cc1ccc(-c2ccccn2)cc1
6288,*C(=O)C(=O)c1c[nH]c2ccccc12,*C(=O)[C@H](O)C(C)(C)CO[P@@H](=O)[O-],CC(C)(CO[P@@H](=O)[O-])[C@@H](O)C(=O)C(=O)C(=O)c1c[nH]c2ccccc12
6289,*C(=O)[C@@H](c1cc(C)no1)C(C)C,*Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC,CNC(=O)c1cc2[nH]c(-c3ccccc3)nc2cc1NC(=O)[C@@H](c1cc(C)no1)C(C)C
6290,*C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O,*c1ccc2c(c1)CCC(=O)N2,CNc1ncnc2c1ncn2[C@@H]1O[C@H](Cc2ccc3c(c2)CCC(=O)N3)[C@@H](O)[C@H]1O
6291,*NCCC(=O)NCCSC(=O)CCCCC,*C(=O)Cc1cnc(-c2ccnc(C)c2)c(C)c1,CCCCCC(=O)SCCNC(=O)CCNC(=O)Cc1cnc(-c2ccnc(C)c2)c(C)c1
6292,*CCN1CCn2c1nc1ccccc12,*N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1OC(CC)CC,CCC(CC)O[C@@H]1OC(C(=O)O)=C[C@H](O)[C@H]1NCCN1CCn2c1nc1ccccc12
6293,*N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],*c1nnn[nH]1,O=C([O-])[C@H](Cc1c[nH]c2ccccc12)Nc1nnn[nH]1
6294,*Cc1ccco1,*n1cnc2c(NCc3ccc(OCCO)cc3)nc(N[C@H](CC)CO)nc21,CC[C@H](CO)Nc1nc(NCc2ccc(OCCO)cc2)c2ncn(Cc3ccco3)c2n1
6295,*c1nc2cc(NC(=O)c3c(Cl)cnn3C)ccc2[nH]1,*c1cc(C2CCCC2)[nH]n1,Cn1ncc(Cl)c1C(=O)Nc1ccc2[nH]c(-c3cc(C4CCCC4)[nH]n3)nc2c1
6296,*c1ccc(F)nc1C,*c1cc(O)c(O)c(C(=O)NCCCOCn2ccc3cnccc32)c1,Cc1nc(F)ccc1-c1cc(O)c(O)c(C(=O)NCCCOCn2ccc3cnccc32)c1
6297,*NCc1ccccc1C,*C(C)CCC=C(C)C,CC(C)=CCCC(C)NCc1ccccc1C
6298,*Cc1ccc(C(C)(C)C)cc1,*c1ncc(C2CC2)nc1C(=O)N[C@H]1CCOC1,CC(C)(C)c1ccc(Cc2ncc(C3CC3)nc2C(=O)N[C@H]2CCOC2)cc1
6299,*c1ncccn1,*c1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC)cc1,CCC(=O)N1C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(-c2ncccn2)cc1
6300,*c1nc(CCN2C(=O)c3ccccc3C2=O)c(C)[nH]1,*n1cnc2cnc(N)nc21,Cc1[nH]c(-n2cnc3cnc(N)nc32)nc1CCN1C(=O)c2ccccc2C1=O
6301,*N1CC2(CNC2)C1,*NC(=O)Nc1c(C(C)C)cc(Cl)cc1C(C)C,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NN1CC2(CNC2)C1
6302,*C(C)C,*CC1CN(c2ccc(S(=O)(=O)C3CN(C(=O)CCCN4CCCCC4)C3)cc2)C1,CC(C)CC1CN(c2ccc(S(=O)(=O)C3CN(C(=O)CCCN4CCCCC4)C3)cc2)C1
6303,*C[C@H](O)CN(CCOCC)S(=O)(=O)c1c(C)cccc1C,*n1ccc2c(N)ncnc21,CCOCCN(C[C@@H](O)Cn1ccc2c(N)ncnc21)S(=O)(=O)c1c(C)cccc1C
6304,*c1ccccn1,*C(=O)[C@H](C)NC(C)=O,CC(=O)N[C@@H](C)C(=O)c1ccccn1
6305,*c1cccs1,*C(=O)C=Cc1ccc(O)c(O)c1,O=C(C=Cc1ccc(O)c(O)c1)c1cccs1
6306,*[C@@H]1O[C@H](CN2CCCC23CCNCC3)[C@@H](O)[C@H]1O,*N1CCCCC1,O[C@@H]1[C@@H](CN2CCCC23CCNCC3)O[C@@H](N2CCCCC2)[C@@H]1O
6307,*N(C)CC(=O)Nc1ccn(C)c(=O)c1,*c1nnn[nH]1,CN(CC(=O)Nc1ccn(C)c(=O)c1)c1nnn[nH]1
6308,*NCCN1C(=O)CSC1=O,*NCCC(=O)NCCS,O=C(CCNNCCN1C(=O)CSC1=O)NCCS
6309,*[C@H](C)c1cccc2ccccc12,*CCOCCOCCOCCO,C[C@@H](CCOCCOCCOCCO)c1cccc2ccccc12
6310,*N1CCC[C@H]1CN,*c1ncc(F)c(N(CC)c2cccc3[nH]ncc23)n1,CCN(c1nc(N2CCC[C@H]2CN)ncc1F)c1cccc2[nH]ncc12
6311,*Nc1cccc(N2CCC(N(C)C)CC2)c1,*n1cnc2c(NCCO)ncnc21,CN(C)C1CCN(c2cccc(Nn3cnc4c(NCCO)ncnc43)c2)CC1
6312,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,*c1cn2ccc(NC(=O)c3c(Br)c(C)nn3C)nc2n1,Cc1nn(C)c(C(=O)Nc2ccn3cc([C@@H]4O[C@H](C)C[C@H](N(C)C)[C@H]4O)nc3n2)c1Br
6313,*c1ccnc(C)c1,*c1nn(C(C)(C)C)c(N)c1C(N)=O,Cc1cc(-c2nn(C(C)(C)C)c(N)c2C(N)=O)ccn1
6314,*O,*CCc1ccccc1,OCCc1ccccc1
6315,*n1ncc(Cl)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,*n1cnc(C)c1,Cc1cn(-n2ncc(Cl)c2C(=O)Nc2ccn3cc(-c4ccccc4)nc3n2)cn1
6316,*C(=O)c1cnn(C)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3)nc2C1,*NC[C@H](N)C=O,Cn1ncc(C(=O)NC[C@H](N)C=O)c1C(=O)N[C@@H]1CCn2cc(-c3ccccc3)nc2C1
6317,*CCCC[C@H](Oc1ccc(C)cc1)C(=O)[O-],*[C@H](C)CC,CC[C@@H](C)CCCC[C@H](Oc1ccc(C)cc1)C(=O)[O-]
6318,*N1CCc2ccccc2C1,*c1nc2cc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)ccn2n1,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2nc(N3CCc4ccccc4C3)nc2c1
6319,*CCn1ccc2cnccc21,*c1nnc(C)c2ccc(N3CCNCC3)cc12,Cc1nnc(CCn2ccc3cnccc32)c2cc(N3CCNCC3)ccc12
6320,*Nc1ccccc1O,*[C@@H]1C2=C(C(C)C)CC[C@]2(C)C[C@H]2[C@@H](CC[C@]2(O)COC)C(=C)[C@H]1O,C=C1[C@@H]2CC[C@](O)(COC)[C@H]2C[C@@]2(C)CCC(C(C)C)=C2[C@@H](Nc2ccccc2O)[C@@H]1O
6321,*c1ccn[nH]1,*c1cn(C)c(CCc2ccc3nc(C(F)(F)F)c(C)n3n2)n1,Cc1c(C(F)(F)F)nc2ccc(CCc3nc(-c4ccn[nH]4)cn3C)nn12
6322,*C(C)O,*C1CN(c2ccc3ccccc3n2)C1,CC(O)C1CN(c2ccc3ccccc3n2)C1
6323,*c1nc(N[C@H]2CCNC2)c2ccccc2n1,*n1cnc2c(C)ncnc21,Cc1ncnc2c1ncn2-c1nc(N[C@H]2CCNC2)c2ccccc2n1
6324,*C(=O)c1cccc(C)c1,*c1ccnc(C)c1,Cc1cccc(C(=O)c2ccnc(C)c2)c1
6325,*S(=O)(=O)c1ccc(OC)cc1,*c1ccc(N2CCN(C)CC2)cc1,COc1ccc(S(=O)(=O)c2ccc(N3CCN(C)CC3)cc2)cc1
6326,*c1ccc2cc(-c3nn(CC(C)(C)O)c4ncnc(N)c34)ccc2n1,*c1ccc(F)nc1C,Cc1nc(F)ccc1-c1ccc2cc(-c3nn(CC(C)(C)O)c4ncnc(N)c34)ccc2n1
6327,*CCOCCOCC,*N(C)CC(=O)Nc1ccn(C)c(=O)c1,CCOCCOCCN(C)CC(=O)Nc1ccn(C)c(=O)c1
6328,*c1ccc(CC(=O)Nc2cc(C)cc(C)c2)cc1,*CCc1nc2nc(C)cc(C)n2n1,Cc1cc(C)cc(NC(=O)Cc2ccc(CCc3nc4nc(C)cc(C)n4n3)cc2)c1
6329,*N(C)CC(=O)Nc1ccn(C)c(=O)c1,*CCOCCOCCOCCOCCOCCO,CN(CCOCCOCCOCCOCCOCCO)CC(=O)Nc1ccn(C)c(=O)c1
6330,*C(=O)[C@H](C)CC,*Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1,CC[C@@H](C)C(=O)Nc1ccc(CN2CCN(C)CC2)c(C(F)(F)F)c1
6331,*N1CCC[C@H]1C,*C(=O)[C@@H](C)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)c(C)c1,Cc1cc(S(=O)(=O)N(Cc2ccccc2)[C@H](C)C(=O)N2CCC[C@H]2C)ccc1F
6332,*CCNC(CO)CO,*C(=O)c1cnn(C)c1C(=O)Nc1ccn2cc(-c3ccc(F)cc3)nc2c1,Cn1ncc(C(=O)CCNC(CO)CO)c1C(=O)Nc1ccn2cc(-c3ccc(F)cc3)nc2c1
6333,*c1ccc(-n2c(OC)nc3cccnc32)cc1,*N1C(=O)CSC1=O,COc1nc2cccnc2n1-c1ccc(N2C(=O)CSC2=O)cc1
6334,*Cc1ccc(Cl)cc1,*N1C[C@H]2CN(C(=O)[C@@H](N)Cc3c[nH]c4ccccc34)C[C@H]2C1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1C[C@@H]2CN(Cc3ccc(Cl)cc3)C[C@@H]2C1
6335,*CCCN,*n1nc(-c2ccc(OC)c(C)c2)c2c(N)ncnc21,COc1ccc(-c2nn(CCCN)c3ncnc(N)c23)cc1C
6336,*[C@@H](CCN)c1ccccc1,*N1CCC[C@@H]1C(F)(F)F,NCC[C@@H](c1ccccc1)N1CCC[C@@H]1C(F)(F)F
6337,*n1nc(-c2ccc(OC)c(C)c2)c2c(N)ncnc21,*c1cccc(OCC(=O)O)c1,COc1ccc(-c2nn(-c3cccc(OCC(=O)O)c3)c3ncnc(N)c23)cc1C
6338,*c1c2c(nc3ccc(Cl)cc13)CCCC2,*c1nccnc1N1CCOCC1,Clc1ccc2nc3c(c(-c4nccnc4N4CCOCC4)c2c1)CCCC3
6339,*N(CC)C(C)(C)C,*NCC=C[C@H]1O[C@@H](n2cnc3c(NCCC)ncnc32)[C@H](O)[C@H]1C,CCCNc1ncnc2c1ncn2[C@@H]1O[C@H](C=CCNN(CC)C(C)(C)C)[C@H](C)[C@H]1O
6340,*c1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,*NC1COC1,O=C(O)c1ccc(-c2cnc3ccc(NC4COC4)nn23)cc1
6341,*Cc1nn(C)cc1-c1ccc(=O)n(C)c1,*Cc1ccc(CN)cc1,Cn1cc(-c2ccc(=O)n(C)c2)c(CCc2ccc(CN)cc2)n1
6342,*c1cnc2n1CCC2,*N(Cc1cccnc1)[C@H](C)C(=O)NO,C[C@H](C(=O)NO)N(Cc1cccnc1)c1cnc2n1CCC2
6343,*N[C@@H](CCC(=O)O)C(=O)O,*c1ccccc1Cl,O=C(O)CC[C@H](Nc1ccccc1Cl)C(=O)O
6344,*Cc1ccc(-c2ccccn2)c(F)c1,*c1c[nH][nH+]c1,Fc1cc(Cc2c[nH][nH+]c2)ccc1-c1ccccn1
6345,*Nc1cc2nc(-c3ccccc3)[nH]c2cc1C(=O)NC,*C(=O)c1cc(Cl)nc(CC)c1,CCc1cc(C(=O)Nc2cc3nc(-c4ccccc4)[nH]c3cc2C(=O)NC)cc(Cl)n1
6346,*Cc1cnc2nc(N)[nH]c(=O)c2n1,*C(=O)CNc1ccc(F)cc1,Nc1nc2ncc(CC(=O)CNc3ccc(F)cc3)nc2c(=O)[nH]1
6347,*C(=O)[C@@H](C)N(Cc1ccc(CN)cc1)S(=O)(=O)c1ccc(F)c(C)c1,*c1ccc2[nH]nc(C)c2c1,Cc1cc(S(=O)(=O)N(Cc2ccc(CN)cc2)[C@H](C)C(=O)c2ccc3[nH]nc(C)c3c2)ccc1F
6348,*Cc1ccc(Br)cc1,*c1ccccc1,Brc1ccc(Cc2ccccc2)cc1
6349,*NCCc1nc(-c2ccccc2)nn1C,*NCC=C[C@H]1O[C@@H](Sc2ccncc2)[C@H](O)[C@@H]1O,Cn1nc(-c2ccccc2)nc1CCNNCC=C[C@H]1O[C@@H](Sc2ccncc2)[C@H](O)[C@@H]1O
6350,*c1ccc(OC)c(S(=O)(=O)N2CCC(CO)CC2)c1,*NCc1ccc(F)cc1,COc1ccc(NCc2ccc(F)cc2)cc1S(=O)(=O)N1CCC(CO)CC1
6351,*c1ccc(N2CCNCC2)cc1,*c1cnc2ccc(N[C@H](CC)CO)nn12,CC[C@H](CO)Nc1ccc2ncc(-c3ccc(N4CCNCC4)cc3)n2n1
6352,*NCc1cn(-c2ccccc2C)nn1,*N1CC[C@H](CCc2nc(N(C)C)c3cc(Cl)ccc3n2)C1,Cc1ccccc1-n1cc(CNN2CC[C@H](CCc3nc(N(C)C)c4cc(Cl)ccc4n3)C2)nn1
6353,*[C@H](CC)CO,*NCCN1C(=O)CCC1=O,CC[C@H](CO)NCCN1C(=O)CCC1=O
6354,*CC=C1C[C@@H](O)C[C@H](O)C1=C,*C(=O)c1ccc(C(=O)c2cc(N(C)C)ccc2O)cc1,C=C1C(=CCC(=O)c2ccc(C(=O)c3cc(N(C)C)ccc3O)cc2)C[C@@H](O)C[C@@H]1O
6355,*C(=O)[C@@H](CC(C)C)NC(=N)N,*C(=O)OC,COC(=O)C(=O)[C@@H](CC(C)C)NC(=N)N
6356,*N1CCNCC1,*c1ncncc1CC,CCc1cncnc1N1CCNCC1
6357,*N[C@@H]1CCN(c2ccc(Cl)cn2)C1,*CCC(=O)OC(C)C,CC(C)OC(=O)CCN[C@@H]1CCN(c2ccc(Cl)cn2)C1
6358,*CC=C1C[C@@H](O)C[C@H](O)C1,*CCCCCn1ccc2cnccc21,O[C@@H]1CC(=CCCCCCCn2ccc3cnccc32)C[C@@H](O)C1
6359,*C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-],*C(=O)c1ccccc1S(=O)(=O)CC,CCS(=O)(=O)c1ccccc1C(=O)C(=O)[C@H](O)C(C)(C)CO[P@H](=O)[O-]
6360,*c1cncnc1,*CCCC(C=NC)=C(C)O,CN=CC(CCCc1cncnc1)=C(C)O
6361,*NCc1cccc([C@@H](O)c2ccc3c(cnn3C)c2)c1,*C(=O)c1ccc(N2CCN(CC)CC2)cc1,CCN1CCN(c2ccc(C(=O)NCc3cccc([C@@H](O)c4ccc5c(cnn5C)c4)c3)cc2)CC1
6362,*c1nc2ccc(F)cc2c(N[C@H](C)C(=O)[O-])c1C#N,*C(=O)c1cccc(C)c1,Cc1cccc(C(=O)c2nc3ccc(F)cc3c(N[C@H](C)C(=O)[O-])c2C#N)c1
6363,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,*CCNC(C)=O,CC(=O)NCCC(=O)C(O)(C(F)(F)F)C(F)(F)F
6364,*c1ccccc1Cl,*N1CC[C@@H](S(=O)(=O)c2ccccc2)C1,O=S(=O)(c1ccccc1)[C@@H]1CCN(c2ccccc2Cl)C1
6365,*c1nc2cc(CN3CCOCC3)ccc2[nH]1,*c1ccc2[nH]cnc2c1,c1nc2cc(-c3nc4cc(CN5CCOCC5)ccc4[nH]3)ccc2[nH]1
6366,*N(CCC)[C@H](C)C(=O)NO,*c1ccccc1CNC,CCCN(c1ccccc1CNC)[C@H](C)C(=O)NO
6367,*c1sccc1C,*c1n[nH]cc1NC(=O)NC1CC1,Cc1ccsc1-c1n[nH]cc1NC(=O)NC1CC1
6368,*c1nc2ccc(NC(=O)c3c(Cl)cnn3CC(C)C)cc2[nH]1,*c1cnn(CCOC)c1,COCCn1cc(-c2nc3ccc(NC(=O)c4c(Cl)cnn4CC(C)C)cc3[nH]2)cn1
6369,*CC(=O)O,*Cc1cc(=O)n2c(C(=O)NCC)c(C)sc2n1,CCNC(=O)c1c(C)sc2nc(CCC(=O)O)cc(=O)n12
6370,*n1cnc2c(C)ncnc21,*Cc1cccnc1,Cc1ncnc2c1ncn2Cc1cccnc1
6371,*S(=O)(=O)c1cc(C(C)(C)O)co1,*C(=O)c1ccncc1,CC(C)(O)c1coc(S(=O)(=O)C(=O)c2ccncc2)c1
6372,*c1nc2ccccc2s1,*C(=O)c1ccccc1,O=C(c1ccccc1)c1nc2ccccc2s1
6373,*[C@@H]1O[C@H](C=CCNC(=O)c2cc(-c3ccc(F)cc3)cc(O)c2O)C[C@H]1O,*c1ccccc1Cl,O=C(NCC=C[C@@H]1C[C@@H](O)[C@H](c2ccccc2Cl)O1)c1cc(-c2ccc(F)cc2)cc(O)c1O
6374,*CC(=O)[O-],*NCCSC(C)=O,CC(=O)SCCNCC(=O)[O-]
6375,*N1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,*c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,C[C@@H]1CCN(c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)C[C@@H]1N(C)c1ncnc2[nH]ccc12
6376,*c1nc2cc(NC(=O)c3c(C(=O)N4CCC4)cnn3C)ccn2n1,*c1c[nH][nH+]c1,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1ccn2nc(-c3c[nH][nH+]c3)nc2c1
6377,*Cc1cccc(N)c1,*C(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)Cc1cccc(N)c1)C2(C)C)C(C)(C)C
6378,*c1nc(N2CCOCC2)c2cc(Cl)ccc2n1,*CCCCCC[P@@H](=O)OC,CO[P@H](=O)CCCCCCc1nc(N2CCOCC2)c2cc(Cl)ccc2n1
6379,*N(C)[C@H](C)C(=O)NO,*c1cc(N2CC[C@@H](F)C2)nc2cc(-c3nc4ccccc4nc3C)nn12,Cc1nc2ccccc2nc1-c1cc2nc(N3CC[C@@H](F)C3)cc(N(C)[C@H](C)C(=O)NO)n2n1
6380,*C(=O)c1c(C(=O)[O-])cnn1C,*c1cncc2nc(-c3ccncc3)ccc12,Cn1ncc(C(=O)[O-])c1C(=O)c1cncc2nc(-c3ccncc3)ccc12
6381,*c1cn[nH]c1,*CCCNCCC(c1ccccc1)c1ccccc1,c1ccc(C(CCNCCCc2cn[nH]c2)c2ccccc2)cc1
6382,*Nc1ccccc1Cl,*Nc1cccc(-c2csc(C(N)=[NH2+])c2)c1,NC(=[NH2+])c1cc(-c2cccc(NNc3ccccc3Cl)c2)cs1
6383,*c1ccc(F)nc1C,*N(Cc1ccc([N+](=O)[O-])cc1)[C@H](C)C(=O)NO,Cc1nc(F)ccc1N(Cc1ccc([N+](=O)[O-])cc1)[C@H](C)C(=O)NO
6384,*N1CN(C)c2c1nc(N)[nH+]c2O,*CC(=O)[O-],CN1CN(CC(=O)[O-])c2nc(N)[nH+]c(O)c21
6385,*NCCO,*N[C@@H]1CCN(c2ccccn2)C1,OCCNN[C@@H]1CCN(c2ccccn2)C1
6386,*N(Cc1cccnc1)[C@H](C)C(=O)NO,*c1c2c(nc(N(CC)CC)c1-c1nnn[nH]1)CCCCC2,CCN(CC)c1nc2c(c(N(Cc3cccnc3)[C@H](C)C(=O)NO)c1-c1nnn[nH]1)CCCCC2
6387,*N1CCC(N)(C(=O)NCc2ccc(Cl)cc2)CC1,*Nc1ccc(C)cc1,Cc1ccc(NN2CCC(N)(C(=O)NCc3ccc(Cl)cc3)CC2)cc1
6388,*CCNC(C)=O,*NCCCCCn1ccc2cnccc21,CC(=O)NCCNCCCCCn1ccc2cnccc21
6389,*c1cccc(OC(C)C)c1,*n1c(=O)c2c([nH]c(=O)n2C(C)(C)CO)c2cccnc21,CC(C)Oc1cccc(-n2c(=O)c3c([nH]c(=O)n3C(C)(C)CO)c3cccnc32)c1
6390,*CCOCCOCC,*C(=O)C(C)(C)CC,CCOCCOCCC(=O)C(C)(C)CC
6391,*N[C@@H](C)c1cccc(F)c1,*NCC=C[C@H]1O[C@@H](Sc2ccncc2)[C@H](O)[C@@H]1O,C[C@H](NNCC=C[C@H]1O[C@@H](Sc2ccncc2)[C@H](O)[C@@H]1O)c1cccc(F)c1
6392,*CCC(c1ccccc1)c1ccccc1,*c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(CCC(c2ccccc2)c2ccccc2)cc1
6393,*NC(=O)Nc1c2c(cc3c1CCC3)CCC2,*Cc1nc(N2CCCC2)nn1C,Cn1nc(N2CCCC2)nc1CNC(=O)Nc1c2c(cc3c1CCC3)CCC2
6394,*C1CCC1,*n1nc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)cnn1C,Cn1ncc(C(=O)N2CCC2)c1C(=O)NCCc1nc(-c2ccccc2)nn1C1CCC1
6395,*CCCCCC[P@@H](=O)OC,*Nc1cc(OC)cc(OC)c1,COc1cc(NCCCCCC[P@@H](=O)OC)cc(OC)c1
6396,*CC=C1C[C@@H](O)C[C@H](O)C1=C,*N1C=CCC(C(N)=O)=C1,C=C1C(=CCN2C=CCC(C(N)=O)=C2)C[C@@H](O)C[C@@H]1O
6397,*Cc1ccccc1,*[C@@H]1O[C@H]([C@@H]2C[C@H]2CNC(=O)c2cc(-c3ccc(F)cc3)cc(O)c2O)C[C@H]1O,O=C(NC[C@@H]1C[C@H]1[C@@H]1C[C@@H](O)[C@H](Cc2ccccc2)O1)c1cc(-c2ccc(F)cc2)cc(O)c1O
6398,*Cc1ccncc1,*c1ccc(S(=O)(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC)cc1,CCC(=O)N1C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(Cc2ccncc2)cc1
6399,*c1nc(NCc2ccc(OCCO)cc2)c2ncn(C(C)C)c2n1,*c1nc2ccc(F)c(F)c2[nH]1,CC(C)n1cnc2c(NCc3ccc(OCCO)cc3)nc(-c3nc4ccc(F)c(F)c4[nH]3)nc21
6400,*N1CCN(C)CC1,*c1ccnn1-c1ccccc1,CN1CCN(c2ccnn2-c2ccccc2)CC1
6401,*N1CCN(C(=O)c2ccc(-c3nc4cccc(C(N)=O)c4[nH]3)cc2)CC1,*Cc1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(CN2CCN(C(=O)c3ccc(-c4nc5cccc(C(N)=O)c5[nH]4)cc3)CC2)cc1
6402,*CCOCCOCCOCCOCCOCC,*CCCCCC[P@@H](=O)OC,CCOCCOCCOCCOCCOCCCCCCCC[P@@H](=O)OC
6403,*C(=O)CCc1nc2ccccc2c(=O)[nH]1,*CC1CCCCC1,O=C(CCc1nc2ccccc2c(=O)[nH]1)CC1CCCCC1
6404,*c1ccc(-c2ccccc2)cc1,*C(=O)[C@H](C)CC,CC[C@@H](C)C(=O)c1ccc(-c2ccccc2)cc1
6405,*C(=O)c1cnn(C)c1C(=O)Nc1ccc2[nH]c(-c3ccccc3)nc2c1,*NCCCCCn1ccnc1,Cn1ncc(C(=O)NCCCCCn2ccnc2)c1C(=O)Nc1ccc2[nH]c(-c3ccccc3)nc2c1
6406,*N1CCC[C@H]1CN,*Cc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(CN2CCC[C@H]2CN)cc1
6407,*c1nnn[nH]1,*Cc1ccnc(NC)n1,CNc1nccc(Cc2nnn[nH]2)n1
6408,*N1CCN(c2ccc(OC)cc2)CC1,*n1ccc2c(C)ncnc21,COc1ccc(N2CCN(n3ccc4c(C)ncnc43)CC2)cc1
6409,*N1C[C@@H]2C[C@H]1CN2C(=O)CC,*Cc1cccc(Cl)c1,CCC(=O)N1C[C@@H]2C[C@H]1CN2Cc1cccc(Cl)c1
6410,*C(CO)CO,*C(=O)C1(Oc2ccccc2)CCCCC1,O=C(C(CO)CO)C1(Oc2ccccc2)CCCCC1
6411,*N1C=COCC1,*Cc1cc(=O)n2c(C(=O)NCC)c(C)sc2n1,CCNC(=O)c1c(C)sc2nc(CN3C=COCC3)cc(=O)n12
6412,*C(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)c1ccccc1,*Cc1ccc(O)cc1,CC(C)C[C@@H](C(=O)N[C@H](C(=O)Cc1ccc(O)cc1)c1ccccc1)[C@H](O)C(=O)NO
6413,*N(C)CCOC,*N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O,COCCN(C)N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O
6414,*c1nc(SC)nc(N2CCNCC2)n1,*N(CC(C)C)[C@@H](C(=O)NO)C(C)C,CSc1nc(N2CCNCC2)nc(N(CC(C)C)[C@@H](C(=O)NO)C(C)C)n1
6415,*N[C@@H]1CNCCC[C@H]1NC(=O)c1ccc(C(=O)c2cc(N(C)C)ccc2O)cc1,*c1ccnc(C)c1,Cc1cc(N[C@@H]2CNCCC[C@H]2NC(=O)c2ccc(C(=O)c3cc(N(C)C)ccc3O)cc2)ccn1
6416,*[C@H](C)C(=O)NO,*n1c2ccc(C)cc2c2c3c(c(C)cc21)C(=O)NC3=O,Cc1ccc2c(c1)c1c3c(c(C)cc1n2[C@H](C)C(=O)NO)C(=O)NC3=O
6417,*c1cccc2cccnc12,*Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,c1cnc2c(Nc3c[nH]nc3-c3nc4cc(CN5CCOCC5)ccc4[nH]3)cccc2c1
6418,*NCCCCc1cc2ccncc2s1,*C(=O)C[P@](=O)([O-])CCCCc1ccccc1,O=C(C[P@](=O)([O-])CCCCc1ccccc1)NCCCCc1cc2ccncc2s1
6419,*N[C@H](CC)c1ccccc1,*C(=O)c1cnn(C)c1C(=O)NCCc1nc(-c2ccccc2)nn1C,CC[C@@H](NC(=O)c1cnn(C)c1C(=O)NCCc1nc(-c2ccccc2)nn1C)c1ccccc1
6420,*S(=O)(=O)c1ccc(OC)cc1,*N1CCN(C(=O)c2ccccc2S(=O)(=O)CC)[C@@H](C)C1,CCS(=O)(=O)c1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)C[C@@H]1C
6421,*c1ccc(C(=O)O)cc1,*c1cc(-c2sccc2C)nc(N(C)C(C)C)c1-c1nnn[nH]1,Cc1ccsc1-c1cc(-c2ccc(C(=O)O)cc2)c(-c2nnn[nH]2)c(N(C)C(C)C)n1
6422,*NCCC(=O)NCCSC(=O)CCCCCC,*NCCc1nc(-c2ccnc(C)c2)n[nH]1,CCCCCCC(=O)SCCNC(=O)CCNNCCc1nc(-c2ccnc(C)c2)n[nH]1
6423,*n1nc(-c2ccc(OC)c(C)c2)c2c(N)ncnc21,*CCCN1CCN(C)CC1,COc1ccc(-c2nn(CCCN3CCN(C)CC3)c3ncnc(N)c23)cc1C
6424,*c1cc(O)c(O)c(C(=O)NCCc2nnc(-c3ccncc3)[nH]2)c1,*c1scnc1C,Cc1ncsc1-c1cc(O)c(O)c(C(=O)NCCc2nnc(-c3ccncc3)[nH]2)c1
