id,frag1,frag2,new_smiles
8079,*c1cc[nH]n1,*c1cncc(C(N)=O)c1,NC(=O)c1cncc(-c2cc[nH]n2)c1
8080,*C(=O)c1ccc(F)c(I)c1,*OC[C@H](O)CO,O=C(OC[C@H](O)CO)c1ccc(F)c(I)c1
8081,*c1cc2n(n1)CCN(C)C2,*N[C@H]1COc2ccccc2N(C)C1=O,CN1CCn2nc(N[C@H]3COc4ccccc4N(C)C3=O)cc2C1
8082,*n1nc(C(C)C)c2c(C(=O)[O-])cc(C)nc21,*[C@H](C)c1cccc(N)c1,Cc1cc(C(=O)[O-])c2c(C(C)C)nn([C@H](C)c3cccc(N)c3)c2n1
8083,*C(=O)c1ccc(C(C)(C)C)cc1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccccc23)CC1,CC(C)(C)c1ccc(C(=O)N2CCC(NC(=O)[C@@H](N)Cc3c[nH]c4ccccc34)CC2)cc1
8084,*c1cc2c(cc1C)OCC1=NNC(=O)[C@@H](C)N12,*c1ccnc(NC(=O)c2ccccc2)c1,Cc1cc2c(cc1-c1ccnc(NC(=O)c3ccccc3)c1)N1C(=NNC(=O)[C@H]1C)CO2
8085,*C(=O)[C@@H]1CN2C(=O)CCN2C12CCCC2,*NCCSC(=O)CC(=O)O,O=C(O)CC(=O)SCCNC(=O)[C@@H]1CN2C(=O)CCN2C12CCCC2
8086,*c1ccc(F)cc1,*[C@@H]1O[C@H](C(=O)NCC)[C@@H](O)[C@H]1O,CCNC(=O)[C@H]1O[C@@H](c2ccc(F)cc2)[C@H](O)[C@@H]1O
8087,*c1cc(Nc2cnccc2S(C)(=O)=O)cc2nccnc12,*c1cccnc1N,CS(=O)(=O)c1ccncc1Nc1cc(-c2cccnc2N)c2nccnc2c1
8088,*N1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,*S(=O)(=O)c1ccc(Cl)c2c1OCCN2C,C[C@@H]1CCN(S(=O)(=O)c2ccc(Cl)c3c2OCCN3C)C[C@@H]1N(C)c1ncnc2[nH]ccc12
8089,*c1ccc(C(=O)N2CCOCC2)c(NC(=O)C=C)c1,*N1CCC[C@H]1CN,C=CC(=O)Nc1cc(N2CCC[C@H]2CN)ccc1C(=O)N1CCOCC1
8090,*c1nc(-c2cccnc2)nc(-c2cccnc2)n1,*c1ccc2c(c1)n(CCC(C)(C)O)c(=O)n2C,Cn1c(=O)n(CCC(C)(C)O)c2cc(-c3nc(-c4cccnc4)nc(-c4cccnc4)n3)ccc21
8091,*C(=O)CCC,*n1cnc2c(N)nc(NCCc3ccc(CCC(=O)O)cc3)nc21,CCCC(=O)n1cnc2c(N)nc(NCCc3ccc(CCC(=O)O)cc3)nc21
8092,*Cc1c[nH]c2ccccc12,*P(=O)(OC)OC,COP(=O)(Cc1c[nH]c2ccccc12)OC
8093,*c1cccc(C)n1,*NCCC(=O)O,Cc1cccc(NCCC(=O)O)n1
8094,*c1ccccc1CO,*N1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,OCc1ccccc1N1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1
8095,*CCCC(F)(F)F,*n1cnc2c(=O)[nH]c(=O)[nH]c21,O=c1[nH]c(=O)c2ncn(CCCC(F)(F)F)c2[nH]1
8096,*N1C[C@H](N(CC)C(=O)CO)C(c2ccc(Cl)c(Cl)c2)=N1,*c1ncnc2ccccc12,CCN(C(=O)CO)[C@H]1CN(c2ncnc3ccccc23)N=C1c1ccc(Cl)c(Cl)c1
8097,*N1CCN(c2nnc(CF)s2)CC1,*c1c(O)cc(O)cc1Oc1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(Oc2cc(O)cc(O)c2N2CCN(c3nnc(CF)s3)CC2)cc1
8098,*n1c(C)cc(C(=O)CN2CCCC2)c1C,*C1C[C@@H](O)C[C@H](O)C1=C,C=C1C(n2c(C)cc(C(=O)CN3CCCC3)c2C)C[C@@H](O)C[C@@H]1O
8099,*c1ccc(-[n+]2cc[n+](C)cc2)cc1,*c1cnccc1S(C)(=O)=O,C[n+]1cc[n+](-c2ccc(-c3cnccc3S(C)(=O)=O)cc2)cc1
8100,*n1cnc2c(=O)[nH]c(=O)[nH]c21,*c1ccc(F)c(F)c1F,O=c1[nH]c(=O)c2ncn(-c3ccc(F)c(F)c3F)c2[nH]1
8101,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,*[C@H](CS(=O)(=O)N1CCCC1)C1CC1,CC(=O)c1cccc(-c2cnc3ccc([C@H](CS(=O)(=O)N4CCCC4)C4CC4)nn23)c1
8102,*CCCN1CCOCC1,*C(=O)CN,NCC(=O)CCCN1CCOCC1
8103,*c1ccnc2nc(-c3cn(C4CCOCC4)nc3C)[nH]c12,*[C@H](C=O)Cc1cnc[nH]1,Cc1nn(C2CCOCC2)cc1-c1nc2nccc([C@H](C=O)Cc3cnc[nH]3)c2[nH]1
8104,*CCOCC,*[C@@H](C)C(C)(C)O,CCOCC[C@@H](C)C(C)(C)O
8105,*N1CC(Oc2ccccc2)C1,*c1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2o1,O=C(Nc1ccc2oc(N3CC(Oc4ccccc4)C3)nc2c1)c1cccc([N+](=O)[O-])c1
8106,*C(=O)CC#N,*c1cccc(C(F)(F)F)c1,N#CCC(=O)c1cccc(C(F)(F)F)c1
8107,*C(=O)[C@@H]1COc2ccccc2O1,*C(=O)[C@@H](O)[C@H](N)Cc1ccc(OC)cc1,COc1ccc(C[C@@H](N)[C@H](O)C(=O)C(=O)[C@@H]2COc3ccccc3O2)cc1
8108,*[C@H](CCN(C)C)c1ccccc1,*c1ccc(-n2cnc(C(F)(F)F)c2)nc1,CN(C)CC[C@H](c1ccccc1)c1ccc(-n2cnc(C(F)(F)F)c2)nc1
8109,*c1cc(CCC)c(O)cc1O,*C(=O)c1ccc2[nH]nnc2c1,CCCc1cc(C(=O)c2ccc3[nH]nnc3c2)c(O)cc1O
8110,*CCOCCOCCOCCO,*Nc1ccc(Oc2cccnc2)cc1,OCCOCCOCCOCCNc1ccc(Oc2cccnc2)cc1
8111,*c1ccccc1F,*C(=O)c1ccc(-c2nc3cccc(C(N)=O)c3[nH]2)cc1,NC(=O)c1cccc2nc(-c3ccc(C(=O)c4ccccc4F)cc3)[nH]c12
8112,*C(=O)CCCCC,*c1nnc(C)c2cnc(N3CCOCC3)cc12,CCCCCC(=O)c1nnc(C)c2cnc(N3CCOCC3)cc12
8113,*CCCC(F)(F)F,*c1cc2n(n1)CCN(C)C2,CN1CCn2nc(CCCC(F)(F)F)cc2C1
8114,*CCCCCCNC(=O)CCC(=O)O,*N1CCN(C(=O)OCC)CC1,CCOC(=O)N1CCN(CCCCCCNC(=O)CCC(=O)O)CC1
8115,*n1nc(C(C)(C)C)cc1NC(=O)NCCCNC(=O)OC(C)(C)C,*N1CCNCC1,CC(C)(C)OC(=O)NCCCNC(=O)Nc1cc(C(C)(C)C)nn1N1CCNCC1
8116,*c1cc(Nc2ccncn2)c(=O)n(C)c1,*[C@@H](C(=O)NO)C(C)C,CC(C)[C@H](C(=O)NO)c1cc(Nc2ccncn2)c(=O)n(C)c1
8117,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*N1CCNCC1,c1ccc2c(-c3cnn4cc(N5CCNCC5)cnc34)ccnc2c1
8118,*[C@H](C)C(=O)N1CC2(COC2)C1,*c1nc(-n2nc(C)cc2C)ncc1Cl,Cc1cc(C)n(-c2ncc(Cl)c([C@H](C)C(=O)N3CC4(COC4)C3)n2)n1
8119,*N1CCN(C)C(=O)C1,*c1cc(NC(=O)c2cccnc2)ccc1C,Cc1ccc(NC(=O)c2cccnc2)cc1N1CCN(C)C(=O)C1
8120,*c1ccc2c(c1)CCc1ccccc1C2=O,*[C@H]1C[C@H](OP(=O)(O)O)[C@@H](CO)O1,O=C1c2ccccc2CCc2cc([C@H]3C[C@H](OP(=O)(O)O)[C@@H](CO)O3)ccc21
8121,*C(=O)C(O)(C(F)(F)F)C(F)(F)F,*N=C1C(=O)Nc2ccc(C(=O)O)cc21,O=C1Nc2ccc(C(=O)O)cc2C1=NC(=O)C(O)(C(F)(F)F)C(F)(F)F
8122,*Nc1ccncc1,*c1cc(Cl)cc(C)c1O[C@@H]1CNC[C@@H]1F,Cc1cc(Cl)cc(Nc2ccncc2)c1O[C@@H]1CNC[C@@H]1F
8123,*C(=O)c1ccc(OCCCCc2cc(F)ccc2Cl)cc1,*N1C(=O)C=CC1=O,O=C1C=CC(=O)N1C(=O)c1ccc(OCCCCc2cc(F)ccc2Cl)cc1
8124,*Nc1ccc(CCC=O)cc1,*n1ccc(=O)c(-c2ccnn2-c2cccc3ccccc23)n1,O=CCCc1ccc(Nn2ccc(=O)c(-c3ccnn3-c3cccc4ccccc34)n2)cc1
8125,*n1cc(CCC(=O)O)c2cc(OC)ccc21,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,COc1ccc2c(c1)c(CCC(=O)O)cn2-c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1
8126,*CC(=O)O,*N[C@@H]1CCN(C2COC2)Cc2cc(-c3ccnc(Nc4cnn(C)c4)n3)ccc21,Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NCC(=O)O)n2)cn1
8127,*c1cscn1,*CCOCC,CCOCCc1cscn1
8128,*N1CC(c2ncccn2)C1,*c1c(-c2cccc(C(F)(F)F)c2)nc(C2CCNCC2)n1C,Cn1c(C2CCNCC2)nc(-c2cccc(C(F)(F)F)c2)c1N1CC(c2ncccn2)C1
8129,*Nc1cc(C(C)(C)C)on1,*c1ccnc(F)c1Cl,CC(C)(C)c1cc(Nc2ccnc(F)c2Cl)no1
8130,*C(=O)c1ccco1,*C(=O)[C@@H](CC(C)C)C[P@@](=O)(O)[C@@H](N)c1ccccc1,CC(C)C[C@@H](C[P@@](=O)(O)[C@@H](N)c1ccccc1)C(=O)C(=O)c1ccco1
8131,*c1nnn[nH]1,*C(c1ccccc1)(c1ccccc1)c1ccccc1Cl,Clc1ccccc1C(c1ccccc1)(c1ccccc1)c1nnn[nH]1
8132,*c1c[nH]nc1-c1ccccn1,*[C@H]1CC[C@@H](C(F)(F)F)CC1,FC(F)(F)[C@H]1CC[C@@H](c2c[nH]nc2-c2ccccn2)CC1
8133,*c1c[nH]nc1-c1cccnc1,*c1nc(-c2cccnc2)nc2ncccc12,c1cncc(-c2nc(-c3c[nH]nc3-c3cccnc3)c3cccnc3n2)c1
8134,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1,*c1ccc(N2CCOCC2)cc1,N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(c2ccc(N3CCOCC3)cc2)CC1
8135,*c1cccs1,*C(=O)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,O=C(c1cccs1)c1ccncc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1
8136,*c1cncc(-c2cc(OC)c(OC)c(OC)c2)c1,*c1c(C)ccn(C)c1=O,COc1cc(-c2cncc(-c3c(C)ccn(C)c3=O)c2)cc(OC)c1OC
8137,*C(=O)C(=C)C[SeH],*CC1(CO)CC1,C=C(C[SeH])C(=O)CC1(CO)CC1
8138,*C(=O)c1ccc2c(c1)C[C@H](Nc1cncnc1)C2,*C(=O)[C@@H](N)Cc1c[nH]c2ccccc12,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)C(=O)c1ccc2c(c1)C[C@H](Nc1cncnc1)C2
8139,*CCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,*C(F)F,O=C(CCCCCCCCC(F)F)OC[C@@H](O)COP(=O)(O)O
8140,*c1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1,*CCCOc1ccc(OC)cc1,COc1ccc(OCCCc2ncc(C(=O)N3CCC4(CCOCC4)C3)cn2)cc1
8141,*Nc1c(Cl)cncc1Cl,*CC=CCCCCC,CCCCCC=CCNc1c(Cl)cncc1Cl
8142,*c1nc(-c2ccc([S@@](C)=O)cc2)[nH]c1-c1ccncc1,*C(=O)[C@H](C)CS,C[C@H](CS)C(=O)c1nc(-c2ccc([S@@](C)=O)cc2)[nH]c1-c1ccncc1
8143,*[C@H](C)c1cccc(C(F)(F)F)c1,*c1ccc(C(=O)NCC2CC2)cc1,C[C@@H](c1ccc(C(=O)NCC2CC2)cc1)c1cccc(C(F)(F)F)c1
8144,*n1ncc2c(=O)[nH]c(N[C@@H](C)c3ccc(Cl)cc3)nc21,*CCCNCc1cccnc1,C[C@H](Nc1nc2c(cnn2CCCNCc2cccnc2)c(=O)[nH]1)c1ccc(Cl)cc1
8145,*c1cc(CC)nc(N)n1,*CC[C@@H]1CCCN1C,CCc1cc(CC[C@@H]2CCCN2C)nc(N)n1
8146,*N1CCN(c2ncnc3sc(CC(F)F)cc23)CC1,*c1ncnn2cc(C(=O)NCC)c(C)c12,CCNC(=O)c1cn2ncnc(N3CCN(c4ncnc5sc(CC(F)F)cc45)CC3)c2c1C
8147,*C(C)(C)C(=O)[O-],*CC=CCCCCC,CCCCCC=CCC(C)(C)C(=O)[O-]
8148,*N1CCc2ccccc21,*C(=O)c1ccc(F)c(Cl)c1,O=C(c1ccc(F)c(Cl)c1)N1CCc2ccccc21
8149,*NC1CCN(Cc2c[nH]c3ccccc23)CC1,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12,O[C@H]1[C@H](NC2CCN(Cc3c[nH]c4ccccc34)CC2)[C@H]2O[C@@H]1c1ccccc12
8150,*Cc1ccc(O)cc1,*C1C[C@@H](O)C(=CCO)[C@H](O)C1,OCC=C1[C@H](O)CC(Cc2ccc(O)cc2)C[C@H]1O
8151,*c1cc(Cl)cc2c1nc(N1CCNCC1)n2Cc1cc(C)c(F)c(C)c1,*[C@H](CC)C(=O)[O-],CC[C@H](C(=O)[O-])c1cc(Cl)cc2c1nc(N1CCNCC1)n2Cc1cc(C)c(F)c(C)c1
8152,*N[C@H](C(=O)NO)c1ccc(-n2cccn2)cc1,*CCCCc1ccccc1,O=C(NO)[C@@H](NCCCCc1ccccc1)c1ccc(-n2cccn2)cc1
8153,*C(=O)[C@@H](C(C)C)N(CC(C)C)S(=O)(=O)c1ccc(F)c(OC)c1,*N1CC2(COC2)C1,COc1cc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)N2CC3(COC3)C2)C(C)C)ccc1F
8154,*c1cnc(C)n1C(C)C,*c1nccs1,Cc1ncc(-c2nccs2)n1C(C)C
8155,*C(=O)C1CCCN1C(=O)[C@H](C)CS,*[C@H](C)c1ccc(Cl)cc1,C[C@H](CS)C(=O)N1CCCC1C(=O)[C@H](C)c1ccc(Cl)cc1
8156,*c1nc(N2C[C@H](C)O[C@H](C)C2)ncc1Cl,*Cc1[nH]c(C)c(C(=O)NCCN(CC)CC)c1C,CCN(CC)CCNC(=O)c1c(C)[nH]c(Cc2nc(N3C[C@H](C)O[C@H](C)C3)ncc2Cl)c1C
8157,*Nc1cnc(-n2nccn2)c(Cl)c1,*n1cc(F)c(=O)[nH]c1=O,O=c1[nH]c(=O)n(Nc2cnc(-n3nccn3)c(Cl)c2)cc1F
8158,*C[C@H](O)CN(CCOCC)S(=O)(=O)c1c(C)cccc1C,*c1ccnc(N)n1,CCOCCN(C[C@@H](O)Cc1ccnc(N)n1)S(=O)(=O)c1c(C)cccc1C
8159,*CCCN(C)C,*c1cnc2[nH]cc(-c3cc(CC)nc(N)n3)c2c1,CCc1cc(-c2c[nH]c3ncc(CCCN(C)C)cc23)nc(N)n1
8160,*N1CCN(c2ncnc3sc(CC(F)F)cc23)CC1,*c1ccc(OCC(=O)NCCN)cc1,NCCNC(=O)COc1ccc(N2CCN(c3ncnc4sc(CC(F)F)cc34)CC2)cc1
8161,*N[C@@H]1CCC[C@H](N2CC[C@H](N(C)S(C)(=O)=O)C2)C1,*c1ncnn2cc(C(=O)NCC)c(C)c12,CCNC(=O)c1cn2ncnc(N[C@@H]3CCC[C@H](N4CC[C@H](N(C)S(C)(=O)=O)C4)C3)c2c1C
8162,*N=O,*c1cnc(N)nc1,Nc1ncc(N=O)cn1
8163,*CC(=O)N1CCC[C@H]1C(F)(F)F,*N1Cc2cc(F)cc(C(N)=O)c2C1=O,NC(=O)c1cc(F)cc2c1C(=O)N(CC(=O)N1CCC[C@H]1C(F)(F)F)C2
8164,*C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,*c1cccc(OC(F)(F)F)c1,CC(C)C[C@H](NC(=O)c1cccc(OC(F)(F)F)c1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O
8165,*c1cc2ccc(C(O)(CC)CC)cc2[nH]1,*c1cc(N2CCOCC2)ncn1,CCC(O)(CC)c1ccc2cc(-c3cc(N4CCOCC4)ncn3)[nH]c2c1
8166,*c1cncc(C(N)=O)c1,*c1ccc(N2CCOCC2)cc1,NC(=O)c1cncc(-c2ccc(N3CCOCC3)cc2)c1
8167,*CCS[P@@](=O)(O)OP(=O)(O)O,*CCCN1CCOCC1,O=P(O)(O)O[P@](=O)(O)SCCCCCN1CCOCC1
8168,*c1csc(C(=O)NC)c1,*N[C@@H](c1ccc(OC(F)(F)F)cc1)C(C)(C)O,CNC(=O)c1cc(N[C@@H](c2ccc(OC(F)(F)F)cc2)C(C)(C)O)cs1
8169,*c1cccc2c(N)nccc12,*C(=O)O,Nc1nccc2c(C(=O)O)cccc12
8170,*c1cccc(N2CCc3c(sc4c3CC(C)(C)C4)C2=O)c1CO,*c1cc(C#N)ncn1,CC1(C)Cc2sc3c(c2C1)CCN(c1cccc(-c2cc(C#N)ncn2)c1CO)C3=O
8171,*C(=O)c1ccc(N2CCCCC2)cc1,*C(=O)Cc1ccccc1,O=C(Cc1ccccc1)C(=O)c1ccc(N2CCCCC2)cc1
8172,*CCCC,*Nc1c(CC)cccc1CC,CCCCNc1c(CC)cccc1CC
8173,*[C@@H]1OC[C@@H](O)[C@H]1O,*C(=O)c1nc(Cc2ccccc2)n[nH]1,O=C(c1nc(Cc2ccccc2)n[nH]1)[C@@H]1OC[C@@H](O)[C@H]1O
8174,*N[C@@H](C)CO,*c1ccccc1F,C[C@@H](CO)Nc1ccccc1F
8175,*NCC,*c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1C,CCNc1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1C
8176,*c1ccc(OC(C)(C)C(=O)O)cc1,*C[C@@H](C)C[C@@H](C)CC,CC[C@H](C)C[C@H](C)Cc1ccc(OC(C)(C)C(=O)O)cc1
8177,*c1ccc(CNC(=O)N2CC(OC(C)C)C2)c(C)c1,*C1CC1,Cc1cc(C2CC2)ccc1CNC(=O)N1CC(OC(C)C)C1
8178,*CCCN1CCOCC1,*c1ccc2c(c1)c1c(c(=O)n2C)OCC[C@H](C2CC2)N1,Cn1c(=O)c2c(c3cc(CCCN4CCOCC4)ccc31)N[C@@H](C1CC1)CCO2
8179,*Nc1c(F)cccc1F,*O[C@H](COC(=O)CC)CO[P@](=O)([O-])OCCN,CCC(=O)OC[C@H](CO[P@](=O)([O-])OCCN)ONc1c(F)cccc1F
8180,*N1CCC(NC(=O)CN)CC1,*N1C[C@H]2CCCC[C@@H]2C[C@H]1CN[C@H](C=O)Cc1cnc[nH]1,NCC(=O)NC1CCN(N2C[C@H]3CCCC[C@@H]3C[C@H]2CN[C@H](C=O)Cc2cnc[nH]2)CC1
8181,*C(=O)Cc1c[nH]c2ccc(OC)cc12,*c1c(O)cc(C)c2[nH]c(=O)c3sccc3c12,COc1ccc2[nH]cc(CC(=O)c3c(O)cc(C)c4[nH]c(=O)c5sccc5c34)c2c1
8182,*n1cnc(C(F)(F)F)c1,*n1nc(N)c(C(=N)NCc2ccccc2OC)n1,COc1ccccc1CNC(=N)c1nn(-n2cnc(C(F)(F)F)c2)nc1N
8183,*C(=NC#N)Nc1cccc(OC(F)F)c1,*NCCC(=O)NCCSC(=O)CCCCCCCC,CCCCCCCCC(=O)SCCNC(=O)CCNC(=NC#N)Nc1cccc(OC(F)F)c1
8184,*C(=O)Cc1ccccn1,*NCCCNC(=O)Nc1cc(C(C)(C)C)nn1-c1ccc(C)cc1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCCCNC(=O)Cc2ccccn2)cc1
8185,*CCCC(C)=CCS[P@@](=O)(O)OP(=O)(O)O,*OC1CCCC1,CC(=CCS[P@@](=O)(O)OP(=O)(O)O)CCCOC1CCCC1
8186,*c1ccc(C(=O)NCC2CC2)cc1,*C(=O)c1nc(Cc2ccccc2)n[nH]1,O=C(NCC1CC1)c1ccc(C(=O)c2nc(Cc3ccccc3)n[nH]2)cc1
8187,*C(=O)c1ccc(F)cc1,*CCCN,NCCCC(=O)c1ccc(F)cc1
8188,*c1nc2ccccc2n2cccc12,*c1ccc(F)cc1Cl,Fc1ccc(-c2nc3ccccc3n3cccc23)c(Cl)c1
8189,*NCCCOC(=O)Nc1ccncc1,*c1cc(C#N)ncn1,N#Cc1cc(NCCCOC(=O)Nc2ccncc2)ncn1
8190,*C(=O)[C@@](C)(O)c1ccccc1,*c1ccc(-n2cnc(C(F)(F)F)c2)nc1,C[C@@](O)(C(=O)c1ccc(-n2cnc(C(F)(F)F)c2)nc1)c1ccccc1
8191,*[C@H](C)[C@H]1CC[C@H](C)CC1,*c1nc(-c2cnccn2)nc2c1cnn2C,C[C@@H](c1nc(-c2cnccn2)nc2c1cnn2C)[C@H]1CC[C@H](C)CC1
8192,*N[C@@H](C(=O)NO)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,*c1ccc(C)cc1OCc1nnn[nH]1,Cc1ccc(N[C@@H](C(=O)NO)c2ccc(-c3cc(F)c(F)c(F)c3)cc2)c(OCc2nnn[nH]2)c1
8193,*CCCC(=O)O,*N1CC[C@H](Oc2ncc(-c3cn(C)cn3)cc2C(N)=O)[C@H](F)C1,Cn1cnc(-c2cnc(O[C@H]3CCN(CCCC(=O)O)C[C@H]3F)c(C(N)=O)c2)c1
8194,*c1ccccc1CNC,*C(C)(C)c1ncccn1,CNCc1ccccc1C(C)(C)c1ncccn1
8195,*N1C(=O)C=CC1=O,*C(=O)C=C,C=CC(=O)N1C(=O)C=CC1=O
8196,*c1ccc(OCCN2CCCCC2)cc1,*c1cnc2ccc(NCC3CC3)nn12,c1cc(-c2cnc3ccc(NCC4CC4)nn23)ccc1OCCN1CCCCC1
8197,*CCCCCCCCCC,*OC[C@@H](O)COP(=O)(O)O,CCCCCCCCCCOC[C@@H](O)COP(=O)(O)O
8198,*c1ccsc1,*n1nc(C(C)(C)C)cc1NC(=O)NCCO,CC(C)(C)c1cc(NC(=O)NCCO)n(-c2ccsc2)n1
8199,*N1CCN(C2=NCC(C)(C)S2)CC1,*c1ccc2ncc(-c3cccc(C(C)=O)c3)n2n1,CC(=O)c1cccc(-c2cnc3ccc(N4CCN(C5=NCC(C)(C)S5)CC4)nn23)c1
8200,*c1cc(C)nc2ncnn12,*n1c(N2CC3(CNC3)C2)nc2c(-c3c(C)n[nH]c3C)cc(Cl)cc21,Cc1cc(-n2c(N3CC4(CNC4)C3)nc3c(-c4c(C)n[nH]c4C)cc(Cl)cc32)n2ncnc2n1
8201,*O,*c1ccc(CC(=O)N2CC[C@H](Oc3cc(OCC(C)(C)O)ccc3C(N)=O)[C@H](F)C2)cc1,CC(C)(O)COc1ccc(C(N)=O)c(O[C@H]2CCN(C(=O)Cc3ccc(O)cc3)C[C@H]2F)c1
8202,*n1c(N2CCNCC2)nc2cc(C)c(C)cc21,*CCCCN,Cc1cc2nc(N3CCNCC3)n(CCCCN)c2cc1C
8203,*N1C[C@@H](c2cc(C)nc3ncnn23)CC(F)(F)C1,*c1cc(Cl)nc(SCC(=O)O)n1,Cc1cc([C@@H]2CN(c3cc(Cl)nc(SCC(=O)O)n3)CC(F)(F)C2)n2ncnc2n1
8204,*c1cc(NC(=O)CN2CCN(C)CC2)ccc1OCCC,*C(=O)Nc1ccncc1,CCCOc1ccc(NC(=O)CN2CCN(C)CC2)cc1C(=O)Nc1ccncc1
8205,*N1[C@H]2CC[C@@H]1C[C@H](C(=O)[O-])C2,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2N1[C@H]2CC[C@@H]1C[C@H](C(=O)[O-])C2
8206,*c1ccc2c(c1)c1c(c(=O)n2C)OCC[C@H](C2CC2)N1,*CC(C)C,CC(C)Cc1ccc2c(c1)c1c(c(=O)n2C)OCC[C@H](C2CC2)N1
8207,*Nc1ccc(-c2csc3ncnc(N)c23)cc1,*N[C@@H](C)c1cccc(F)c1,C[C@H](NNc1ccc(-c2csc3ncnc(N)c23)cc1)c1cccc(F)c1
8208,*C=O,*CC(=O)NC1CCCCC1,O=CCC(=O)NC1CCCCC1
8209,*CCCCCCC(=O)[O-],*C1C(C)=C(CC(=O)O)c2cc(F)ccc21,CC1=C(CC(=O)O)c2cc(F)ccc2C1CCCCCCC(=O)[O-]
8210,*C(=O)c1cnc(Nc2cc(N3CC[NH+](CCO)CC3)nc(C)n2)s1,*c1cccc2c(N)nccc12,Cc1nc(Nc2ncc(C(=O)c3cccc4c(N)nccc34)s2)cc(N2CC[NH+](CCO)CC2)n1
8211,*C[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc4ccccc34)C2)C1,*c1cc(C)nc2ncnn12,Cc1cc(C[C@@H](O)CN2CCC[C@@]3(CCN(c4ncnc5ccccc45)C3)C2)n2ncnc2n1
8212,*NCCN1CCOCC1,*c1c[nH]c2nccc(OCCC)c12,CCCOc1ccnc2[nH]cc(NCCN3CCOCC3)c12
8213,*c1ccnc(Nc2ccc(-[n+]3cc[n+](C)cc3)cc2)n1,*c1cc(Nc2ccnc(N)n2)ccc1O,C[n+]1cc[n+](-c2ccc(Nc3nccc(-c4cc(Nc5ccnc(N)n5)ccc4O)n3)cc2)cc1
8214,*C(=O)CCCCCCC,*n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21,CCCCCCCC(=O)n1ncc2c(=O)nc(C[C@@H](C)C(F)(F)F)[nH]c21
8215,*c1cc(Cl)nn2c(-c3ccc4n[nH]cc4c3)cnc12,*c1c(Cl)ccc2c1OCO2,Clc1cc(-c2c(Cl)ccc3c2OCO3)c2ncc(-c3ccc4n[nH]cc4c3)n2n1
8216,*C(=O)c1cccc([N+](=O)[O-])c1,*N1CC[C@@H](C(C)(C)O)C1,CC(C)(O)[C@@H]1CCN(C(=O)c2cccc([N+](=O)[O-])c2)C1
8217,*c1ncc(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1,*CCO,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(CCO)nc1
8218,*c1ccc2nc(N)ncc2c1,*c1c(-c2ccc(F)cc2)c2ncccc2n1O,Nc1ncc2cc(-c3c(-c4ccc(F)cc4)c4ncccc4n3O)ccc2n1
8219,*C(=O)c1nc(C(C)(C)C)no1,*C(=O)c1cc2c(F)ccc(C)c2[nH]1,Cc1ccc(F)c2cc(C(=O)C(=O)c3nc(C(C)(C)C)no3)[nH]c12
8220,*N=O,*C(=O)c1ccc(-c2nc3cccc(C(N)=O)c3[nH]2)cc1,NC(=O)c1cccc2nc(-c3ccc(C(=O)N=O)cc3)[nH]c12
8221,*n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,*CCC=CCC=CCCCCC,CCCCCC=CCC=CCCn1nc(CO)c2c(=O)[nH]c(=O)[nH]c21
